Date,Time,Headlines,Description,tb_sentiment,vs_sentiment,ann_sentiment,cnn_sentiment
2019-01-10,19:04:00,"Cramer Remix: Retailers are facing a new, harsher reality",Jim Cramer lays out why retailers have to adapt to a more informed consumer or suffer the consequences.,1,1,1,1
2019-01-10,19:04:00,Cramer's lightning round: The Fed makes me nervous about this best-in-show stock,"Jim Cramer flies through his responses to callers' stock questions, including one on a Fed-sensitive name.",0,1,1,1
2019-01-10,18:53:00,Cramer picks his favorites in the race back to a $1 trillion market cap,"Jim Cramer revisits the race between Apple, Amazon, Alphabet and Microsoft to reach a $1 trillion market cap.",0,2,1,1
2019-01-10,18:50:00,"Intel has the biggest addressable market it's ever seen, says company's interim CEO",Jim Cramer sits down with Intel's interim CEO and permanent CFO Bob Swan to get his take on the technology giant's future.,0,1,2,0
2019-01-10,18:50:00,"Stocks are rallying on days they should drop and that's a good sign, says Jim Cramer",Jim Cramer explains why the weakness in retail and airline stocks on Thursday didn't drag the broader market lower.,2,1,1,0
2019-01-09,19:02:00,Cramer Remix: These two factors could restart the worldwide economic expansion,Jim Cramer breaks down how U.S.-China trade tensions and the Fed hold the key to the economy's future.,2,1,0,0
2019-01-09,19:02:00,Cramer's lightning round: Autozone has the 'best buyback' I've ever seen—it's a buy,"Jim Cramer tears through his responses to callers' favorite stocks, including one on a company bent on shrinking its share count.",2,2,2,1
2019-01-09,18:57:00,"Apple's stock will continue to struggle until one of two things happens, says Jim Cramer",Jim Cramer says only a pickup in iPhone sales or growth in Apple's services business can set the stock back on its course.,0,0,1,2
2019-01-10,12:03:00,"Constellation Brands CEO casts stock drop as 'total overreaction,' says he recently bought shares",Jim Cramer hears from Constellation Brands' outgoing and incoming CEOs after the alcohol distributor disappointed Wall Street with its 2019 forecast.,0,1,0,1
2019-01-09,18:50:00,Cramer on chip stocks' reversal: 'You can't wait for an all-clear sign' to buy,"Jim Cramer says stocks like Micron, Nvidia and Lam Research have bottomed, and that waiting for ""ironclad proof"" that business is getting better isn't the best strategy.",1,0,2,2
2019-01-09,10:36:00,$100 billion beyond the iPhone: Apple CEO Tim Cook talks giant's move past hardware,"Apple CEO Tim Cook and CNBC's Jim Cramer discuss business in China, pessimism on Wall Street, disputes with Qualcomm and what's next for the consumer tech giant.",0,1,1,1
2019-01-08,19:27:00,Cramer Remix: Not so fast—the Fed might not be done with its rate hikes yet,Jim Cramer explains why renewed strength in the retail and housing stocks could make the Fed rethink the rate hike pause.,0,0,0,2
2019-01-08,19:07:00,Cramer's lightning round: I prefer cannabis stock Canopy Growth over Tilray,"Jim Cramer shares his responses to callers' stock questions at lightning speed, including one on a popular marijuana play.",1,2,1,1
2019-08-09,10:52:00,Tim Cook: Apple's greatest contribution will be 'about health',"Apple CEO Tim Cook says his company will ""announce new services"" in 2019 in an interview with Jim Cramer.",2,2,1,1
2019-01-08,23:11:00,"Apple CEO Tim Cook rips into Qualcomm, leaves little chance of a settlement in patent dispute",Qualcomm and CEO Steve Mollenkopf have repeatedly said the company expects to settle the dispute with Apple outside of court.,0,1,0,0
2019-01-09,10:37:00,Apple CEO Tim Cook speaks with CNBC's Jim Cramer: Full transcript,"Apple CEO Tim Cook talked to CNBC's Jim Cramer about iPhone sales, the Chinese economy and the future of Apple.",2,1,1,1
2019-01-08,19:26:00,"Apple's wearables revenue is already exceeding peak iPod sales, Tim Cook says","Apple CEO Tim Cook says that the revenue from his company's wearable products, namely the Apple Watch and the AirPods, has already topped that of the iPod at its peak.",0,1,1,1
2019-01-08,19:03:00,"Cramer: It's not too late to buy into Facebook, Apple, Amazon or Alphabet","Jim Cramer says the majority of FAANG, his acronym for the stocks of Facebook, Amazon, Apple, Netflix and Alphabet, is still ripe for the picking.",0,2,2,1
2019-01-09,07:16:00,Apple CEO Tim Cook: 'I'm very optimistic' about US-China trade talks,Apple CEO Tim Cook was notably reassuring when asked about the prospects of U.S.-China trade talks in a Tuesday interview with CNBC's Jim Cramer.,1,2,1,1
2019-01-08,19:27:00,Tim Cook to Apple naysayers: 'The ecosystem has never been stronger',Apple CEO Tim Cook addresses the negative sentiment around his company in an interview with CNBC's Jim Cramer.,0,1,2,0
2019-01-07,19:03:00,Cramer Remix: This chipmaker could have another bad quarter—but it's worth buying now,Jim Cramer explains why it might be worth picking up shares of Micron now despite a possible negative quarter on the horizon.,0,0,1,2
2019-01-07,19:02:00,Cramer's lightning round: Be 'very careful' with this stock—it's in a 'giant short squeeze',"Jim Cramer answers callers' stock questions at rapid speed, including a query about the stock of an online postage seller.",0,2,2,1
2019-01-07,18:57:00,Amgen CEO on cholesterol drug price cut: 'Too many patients' were struggling to pay,Jim Cramer sits down with Amgen Chairman and CEO Bob Bradway to hear about the company's recent price cut for one of its key drugs.,2,1,0,0
2019-01-08,10:21:00,"Novartis CEO talks chasing cures over profitable treatments, says they will 'ultimately' be valued",Jim Cramer and Novartis CEO Vas Narasimhan discuss how the drugmaker is refocusing its business to leverage new-age treatments and potential cures.,0,2,1,1
2019-01-07,18:47:00,Cramer: Drug stocks are an even better way than tech to invest in innovation,Jim Cramer says leading drugmakers are innovating more than ever before and many of their stocks are worth owning.,2,2,2,2
2019-01-04,19:02:00,Cramer Remix: Fed Chair Jay Powell—this message is for you,Jim Cramer shares his thoughts on how the Fed should act going forward.,0,0,1,1
2019-01-04,19:02:00,Cramer's lightning round: 'Do some trimming' in Qualcomm if the stock rallies,"Jim Cramer rattles off his responses to callers' stock questions, including one on a technology company with ties to China.",0,1,1,1
2019-01-04,18:56:00,Cramer reveals some of his favorite Dow stocks for 2019,Jim Cramer reviews the biggest winners and losers in the Dow Jones Industrial Average since October and finds a number of buying opportunities.,2,2,1,1
2019-01-04,18:50:00,"The Fed may have just set the Trump rally back on its course, says Jim Cramer",Jim Cramer sees more upside in the stock market as he looks back on its performance under President Donald Trump's administration.,1,1,2,1
2019-01-04,18:43:00,"Cramer's game plan: Health care, economic data in focus after Fed preaches patience",Jim Cramer flags the earnings reports and events to watch next week after strong jobs data and a key Fed announcement sent stocks higher.,1,2,1,2
2019-01-03,19:02:00,Cramer Remix: The monumental deal you might've missed,Jim Cramer offers insight on what long-awaited drug company consolidation could mean for the space.,0,1,1,1
2019-01-03,19:07:00,Cramer's lightning round: AT&T's stock is an opportunity here,"Jim Cramer flies through his responses to callers' stock questions, including one on a telecommunications stock with a high dividend yield.",1,2,1,1
2019-01-03,19:07:00,AMN Healthcare Services CEO: Aging population is creating major job shortages in health care,Jim Cramer and AMN Healthcare Services President and CEO Susan Salka discuss how the workforce solutions provider is faring at a time of record job openings in health care.,0,2,2,1
2019-01-03,19:01:00,Cramer finds pockets of opportunity in the best and worst stocks of 2018's final quarter,Jim Cramer reviews the best and worst performing stocks for the fourth quarter of 2018 and highlights the ones with the brightest prospects.,0,2,2,2
2019-01-03,18:57:00,"Cramer: Time to buy recession-proof stocks like Clorox, PepsiCo, Coca-Cola",Jim Cramer blames the Federal Reserve for making it hard to profit from stock-picking and offers investors some safety in a bruised market.,0,2,2,1
2018-12-26,03:17:00,Strategist: I expect a 'very rough' 2019 that may see US stocks tank 20 percent,"""I do think we're going into a recession, I think that next year is going to be a very rough year for markets and I can see another 10 to 15 to 20 percent, and a sell-off,"" said Todd Horwitz, chief strategist at investment advisor Bubba Trading.",0,1,2,2
2018-12-20,19:14:00,Cramer Remix: This market is being too picky,Jim Cramer explains why you should ignore the market's negativity ahead of the new year.,1,1,2,1
2018-12-21,17:53:00,CEO of Boehner-backed cannabis company sees bill paving way for legalization being passed in 2019,Jim Cramer discusses the prospect of U.S. marijuana legalization with Acreage Holdings founder and CEO Kevin Murphy.,0,0,1,1
2018-12-20,19:14:00,Cramer's lightning round: These cybersecurity stocks are the ones to own in this market,"Jim Cramer races through his responses to callers' stock questions, including one on a group he's telling investors to buy right now.",1,1,1,1
2018-12-20,18:59:00,"Cramer: GE 'deserved to rebound' on Tusa upgrade, but I still wouldn't buy the stock",Jim Cramer says now may not be the time to buy shares of General Electric despite a recent upgrade from a key analyst.,0,0,2,1
2018-12-20,18:56:00,"Cramer feels 'powerless' after Fed hike, tells investors to buy gold","Jim Cramer shares his frustration about the Federal Reserve's policy decisions, but says that selling stocks now may prove to be a mistake.",0,1,2,0
2018-12-19,19:12:00,"Cramer Remix: If you can handle the allegations, these companies could be profitable long-term plays",Jim Cramer breaks down how some of Wall Street's biggest companies that are facing lawsuits could create buying opportunities in the long run.,0,2,1,0
2018-12-19,19:12:00,Cramer's lightning round: Sell Teva—debt is not king in this environment,"Jim Cramer rattles off his responses to callers' stock questions, including one on a high-profile pharmaceutical stock.",0,1,1,2
2018-12-19,19:12:00,Eli Lilly CEO on winning in migraine treatments: 'It's a horse race between three great companies',Jim Cramer and Eli Lilly CEO Dave Ricks speak about competition in the migraine treatment space and how Eli Lilly plans to win out.,2,2,2,2
2018-12-19,19:12:00,"Cramer: Dow could have 'easily' been down 1,000 points on Fed hike",Jim Cramer reviews the Federal Reserve's decision to hike interest rates by a quarter-point and spells out what could lie in store for stocks.,0,2,0,1
2018-12-19,19:12:00,Micron CEO touts 'vibrant' demand for key products as stock hits 52-week low after earnings,Jim Cramer speaks to Micron Technology CEO Sanjay Mehrotra about the chipmaker's outlook on the year ahead after a weaker than anticipated earnings report.,0,1,1,2
2018-12-18,19:03:00,"Cramer Remix: In the economic blame game, the Fed is a bigger problem than Trump",Jim Cramer explains why the Fed is more to blame than the president for any slowdown looming on the horizon.,1,1,1,2
2018-12-18,19:03:00,Cramer's lightning round: 'You should be a buyer' of DowDuPont ahead of the breakup,"Jim Cramer zooms through his responses to callers' stock questions, including one on whether investors should hold onto shares of a declining industrial name.",0,0,1,1
