Date,Headlines,tb_sentiment,vs_sentiment,ann_sentiment
2018-11-08,The Guardian view on executive pay: a policy of restraint is needed,1,1,2
2018-11-08,UK economic growth tipped to be slowest in Europe next year,1,2,2
2018-11-08,In search of a fairer system of taxation,1,1,2
2018-11-08,Lib Dems needed now more than ever,2,1,2
2018-11-08,KPMG to drop non-audit services for its FTSE 350 clients,1,0,2
2018-11-08,Oil trading firms with ties to UK named in Brazil's Car Wash corruption scandal,1,0,2
2018-11-08,UBS will 'vigorously' defend DoJ lawsuit over financial crash,1,0,2
2018-11-08,Business live  UK tipped to fall to bottom of European growth league next year – as it happened,1,2,2
2018-11-08,Empire Cinemas rejects first world war short film by Bible Society,1,0,2
2018-11-08,Sainsbury's blames staff cuts and UK heatwave for stock shortages,1,0,0
2018-11-08,One in 10 rental homes advertised as excluding benefits claimants,1,2,1
2018-11-08,Michelle Obama event ticket touted for £70k on Viagogo,1,1,2
2018-11-08,Happy holidays for retailers but a loyal customer is the gift that keeps giving,2,2,1
2018-11-08,UK nuclear power station plans scrapped as Toshiba pulls out,1,1,2
2018-11-08,The government is dealing out gagging clauses – and stifling the truth,1,2,2
2018-11-08,Marks & Spencer boss: business overhaul will leave 'no stone unturned',1,1,2
2018-11-08,"Caught, gutted, sold: the final days of Dakar's traditional fish market",1,1,2
2018-11-08,"Human rights in focus  


  Samsung should try imagining a world where big firms respect workers",1,2,1
2018-11-08,"UK property market at its weakest for six years, says Rics",1,0,2
2018-11-08,"What do midterms mean for … climate change, the economy and other issues?",1,1,2
2018-11-08,"Nils Pratley on finance  


  Persimmon chief's £75m bonus was 'issue' never likely to disappear easily",2,2,2
2018-11-08,Childcare constraints forcing more women to work closer to home,2,1,2
2018-11-08,Higher education reform is our priority,2,1,2
2018-11-08,Lion Air crash: Boeing tells pilots how to deal with faulty sensors,1,0,2
2018-11-08,Business live  Dollar falls and Wall Street rallies as US election 'clips Trump's wings' - as it happened,1,1,2
2018-11-08,"Project Syndicate economists  


  A Chinese recession is inevitable - don't think it won't affect you",1,0,2
2018-11-08,CBI dismisses link to PR plan for Theresa May Brexit deal,1,1,2
2018-11-08,Ryanair sacks six cabin crew after 'staged' photo sleeping on airport floor,1,1,2
2018-11-08,Mulberry blames high street crisis and House of Fraser woes for loss,1,0,2
2018-11-08,Retailers roll back traditional Christmas TV ad campaigns,1,1,2
2018-11-08,Sir Charlie Mayfield to leave John Lewis Partnership in 2020,1,1,2
2018-11-07,Wetherspoon may raise drink prices to absorb higher wages,2,1,1
2018-11-07,"House price growth at its slowest for five years, Halifax says",1,2,1
2018-11-07,Persimmon boss asked to leave amid outrage over bonus,1,1,2
2018-11-07,Disruptions at Heathrow airport as runway lights malfunction,1,0,2
2018-11-07,Wanted: radical economist to boost UK economy. Cash prize: £150k,1,2,2
2018-11-07,Elderly 'at risk' as home care regulator warns over Allied Healthcare,1,1,1
2018-11-07,Qatari firm buys London's Grosvenor House hotel,1,1,2
2018-11-07,"Nils Pratley on finance  


  William Hill takes a big punt on the US market",1,1,2
2018-11-07,BHP Billiton facing £5bn lawsuit from Brazilian victims of dam disaster,1,0,2
2018-11-07,EU stumbles in plan to levy 3% digital tax on major firms,1,1,2
2018-11-07,New blow for UK car industry as European parts factories close,1,1,2
2018-11-07,Primark heralds 'striking' sales figures but New Look says 85 stores will close,2,1,1
2018-11-07,Drilling starts to tap geothermal power from Cornwall's hot rocks,2,1,2
2018-11-07,This isn’t pension equality. This is a clear injustice to older women,1,0,2
2018-11-07,What does energy price cap mean for households and firms?,0,2,2
2018-11-07,"We won't bail out failing universities, says higher education regulator",2,2,2
2018-11-07,Business live  Pound hits two-week high after Brexit 'thumbs-up' - as it happened,1,1,2
2018-11-07,"Asda, Morrisons and Sainsbury’s cut petrol prices by up to 2p a litre",1,0,0
2018-11-07,UK renewable energy capacity surpasses fossil fuels for first time,2,2,2
2018-11-07,Restaurants fail for many reasons – don’t try to pin this on millennials,1,0,2
2018-11-06,Energy bills likely to rise next year despite government price cap,1,2,2
2018-11-06,William Hill warns gambling crackdown will hit full-year profits,1,2,0
2018-11-06,Scooter hire firm Bird launches UK trial – on one east London path,1,1,2
2018-11-06,Rise in women’s state pension age prompts poverty concerns,1,0,1
2018-11-06,BHP suspends WA rail operations after train travels 92km with no driver,1,0,2
2018-11-06,Trump administration unveils full extent of US sanctions on Iran,2,1,2
2018-11-06,Amazon to split second headquarters into two locations – report,1,1,2
2018-11-06,"Give tax breaks to more diverse production firms, say actors",2,1,2
2018-11-06,"Lloyds Banking Group to add 2,000 jobs in digital shake-up",1,1,2
2018-11-06,"Nils Pratley on finance  


  Heathrow's arrogant response to its regulator will not fly",0,0,2
2018-11-06,Malta's Pilatus Bank has European licence withdrawn,1,1,2
2018-11-06,From GoSkippy to diamond mines: the web of Arron Banks's wealth,1,2,2
2018-11-06,Traidcraft has an outstanding legacy,2,2,2
2018-11-06,Brief letters  Did Paul Dacre miss the point of Ibsen’s play An Enemy of the People?,1,0,2
2018-11-06,FOBTs: Hammond is 'placing bookmakers' jobs over gamblers' lives',1,1,2
2018-11-06,"Business live  UK service sector growth hits seven-month low, but US powers on - as it happened",1,1,2
2018-11-06,Eurozone ministers line up behind EU in Italy budget dispute,0,0,2
2018-11-06,"Ryanair was 'woeful', say lawyers for racially abused passenger",1,0,1
2018-11-06,Resilient cities  'The wrong type of development': the battle for Edinburgh's Leith Walk,0,0,2
2018-11-06,UK services growth hits seven-month low amid Brexit uncertainty,1,0,0
2018-11-05,More landlords to be forced to improve energy efficiency,1,2,1
2018-11-05,Sky faces tough Disney content talks as it leaves the FTSE 100,0,1,2
2018-11-05,Butchers chain Crawshaw cuts 350 jobs after falling into administration,1,0,0
2018-11-05,"Steve Bell's If ...  Steve Bell's If ... move over, austerity",1,1,2
2018-11-05,Xi Jinping promises to open Chinese markets in trade war joust with Trump,1,0,2
2018-11-05,"UK living wage rises above inflation rate for 180,000 workers",1,1,1
2018-11-05,Traidcraft eyes young ethical consumers with rescue plan,1,2,2
2018-11-05,BA passengers forced to sleep on airport floor during 77-hour delay,0,0,1
2018-11-05,Keys to prosperity in the north’s great cities,2,2,1
2018-11-05,No-deal fears over drug supplies,1,0,2
2018-11-05,"Brief letters  Don’t fear the reaper, it’s a waste of time",1,0,2
2018-11-05,Wonga compensation claimants may lose out due to automation plan,1,0,0
2018-11-05,Patisserie Valerie chair waives pay after chain's accounts scandal,1,0,2
2018-11-05,Joseph Stiglitz: 'America should be a warning to other countries',1,0,2
2018-11-05,Government faces new legal challenge over plans to speed up fracking,1,1,2
2018-11-05,Turkey warns oil companies against drilling near Cyprus,1,1,2
2018-11-05,Iran braces for fresh US sanctions including oil embargo,2,2,2
2018-11-05,"Economics viewpoint  


  Despite rapid growth in wages, Trump should be concerned",1,0,1
2018-11-05,Should businesses give their employees time off to vote?,1,1,2
2018-11-05,Big money  Why has Nike's founder given a record amount to a Republican candidate?,1,1,0
2018-11-04,"Observer business agenda  


  M&S still feeling the heat as winter approaches",1,1,1
2018-11-04,We were abandoned and ignored by our package holiday operator,1,0,2
2018-11-04,"Business leader  


  Tory NHS tax dodge explodes myth that Tories care about the deficit",1,1,2
2018-11-04,"William Keegan's in my view  


  Unlike David Cameron, we can’t flee the Brexit disaster",1,0,2
2018-11-04,Virgin Australia announces US-style plan to honour veterans on every flight,1,2,1
2018-11-04,Business leaders join call for second vote on Brexit,1,2,2
2018-11-04,Sainsbury’s in a stew over mash-up of ‘Persian’ dish,1,1,2
2018-11-04,Thomas Heatherwick’s Coal Drops Yard – shopping in the Instagram age,1,1,2
2018-11-04,Protests prompt Phoenix cinema to drop Curzon takeover,1,0,0
2018-11-04,Why does Norwegian Airlines get so many complaints?,2,0,2
2018-11-04,Too lazy to switch energy provider? This could be the answer,0,1,2
2018-11-04,British icons to throw off the white cliffs: what’s on your list?,1,1,2
2018-11-04,Adani yet to sign royalties deal despite claiming to be close to financing mine,1,1,2
2018-11-04,Head of UK accounting watchdog to quit amid criticism over Carillion,1,0,1
2018-11-04,US-China trade deal fears and rising rates put dampener on global rally,1,0,1
2018-11-04,Trump administration to reimpose sanctions on Iran,1,1,2
2018-11-04,Apple's value dips below $1tn amid fears of iPhone sales peak,1,1,2
2018-11-04,"Philip Green allegations: 'It's not banter, it's a climate of fear,' claim staff",1,0,2
2018-11-04,Housebuilding slowdown dampens construction industry recovery,1,1,1
2018-11-04,Crossrail boss steps down after project delays,1,1,0
2018-11-02,Top US companies stand up to oppose Trump effort to roll back trans rights,2,1,2
2018-11-02,"Comparethemarket may have broken competition law, regulator says",0,0,2
2018-11-02,Bollywood's #MeToo reckoning: 'We thought it would take 20 more years',2,1,2
2018-11-02,"Business live  US economy smashes forecasts with 250,000 jobs added – as it happened",1,1,2
2018-11-02,One-third of UK workers got pay rise of 1% or less last year,1,1,1
2018-11-02,"US jobs report: wages grow at fastest rate in decade as 250,000 jobs added",1,1,0
2018-11-02,Lovelace and Hawking among contenders to be new face of £50 note,1,1,2
2018-11-02,Northern England house prices to rise at faster rate than London,1,1,1
2018-11-02,Shares soar as Trump hints at possible US-China trade deal,1,2,2
2018-11-02,"Number of UK households in energy debt rises by 300,0000",1,1,2
2018-11-02,Summers could be entirely powered by clean energy by 2050,1,2,2
2018-11-02,"Public service broadcasters' shows need protection, say MPs and peers",1,1,2
2018-11-02,Grimsby named unhealthiest high street in UK by RSPH study,1,1,2
2018-11-02,Apple sees record-breaking quarter with $62.9bn in revenues,1,1,1
2018-11-02,Business live  Bank of England's no-deal Brexit warning; Wall Street recovery continues- as it happened,1,0,2
2018-11-02,Rogue landlords  MPs ask for clarity on plans to crack down on rogue landlords,1,2,2
2018-11-02,"Nils Pratley on finance  


  The City should calm down – it could end up becoming a rule taker",1,2,1
2018-11-02,US justice department charges former Goldman bankers in 1MDB scandal,1,1,2
2018-11-02,Luvvies are not enough: the north needs more than Channel 4,2,1,2
2018-11-02,US charges Chinese companies with stealing trade secrets,1,0,2
2018-11-01,The Guardian view on vegans: a dietary challenge,1,1,2
2018-11-01,Vegan ‘joke’ is no laughing matter,1,0,2
2018-11-01,Sports minister resigns over delay to gambling curb,1,0,2
2018-11-01,63% of gains from the income tax giveaway in budget will go to men,1,2,2
2018-11-01,"Bank may not cut interest rates in support of no-deal Brexit, says Carney",1,1,2
2018-11-01,Babcock International to close historic Appledore shipyard,1,1,2
2018-11-01,Oscar-hungry Netflix gives cinema premieres to Roma and Ballad of Buster Scruggs,1,1,2
2018-11-01,Brexit: No 10 denies financial services deal has been reached,1,1,2
2018-11-01,No UK interest rate rise but plenty of no-deal Brexit warnings,1,0,1
2018-11-01,"First thoughts  


  Austerity isn’t over at all – George Osborne’s toxic legacy marches on",2,1,2
2018-11-01,Brexit: EU fishing row threatens to snag May’s customs union plan,1,0,1
2018-11-01,Patisserie Valerie shareholder says bosses 'putting gun to our heads',1,0,2
2018-11-01,Walmart joins the cashless game – but can small merchants afford this?,0,1,2
2018-11-01,Minor earthquakes emerge as major threat to UK fracking,1,0,2
2018-11-01,Ryanair's new hand luggage rules – and the bags to beat them,1,2,2
2018-11-01,UK house price growth at lowest annual rate since 2013 – Nationwide,1,1,1
2018-11-01,"Tech giants may have to be broken up, says Tim Berners-Lee",0,0,1
2018-11-01,"On yer way, Pinochet! The factory workers who fought fascism from Glasgow",1,0,1
2018-11-01,Preston named as most improved city in UK,2,2,1
2018-11-01,Third of Britons have stopped or reduced eating meat - report,1,0,2
2018-10-31,Money-laundering crackdown on public schools and law firms,1,1,2
2018-10-31,Sir Philip Green was a bully alleges former senior executive,1,0,2
2018-10-31,"Business live  Halloween rally drives markets higher, after a scary October - as it happened",1,0,2
2018-10-31,Jaguar Land Rover workers face job cut fears after £90m loss,1,0,0
2018-10-31,"Nils Pratley on finance  


  Radical ideas needed to tackle insurance auto-renew pricing",1,1,2
2018-10-31,"Harrods unveils jewel-encrusted champagne at £115,000 a pop",1,2,2
2018-10-31,A decent home should be the right of every citizen,2,1,2
2018-10-31,Insurance industry faces scrutiny over possible indirect racial bias,1,1,2
2018-10-31,Mike Leigh protests against takeover of one of UK's oldest cinemas,1,0,2
2018-10-31,BBC and Sky call for EU crackdown on Saudi pirate TV service,1,1,2
2018-10-31,"Tax system overhaul will be needed to fund NHS, says thinktank",1,1,2
2018-10-31,New Zealand is best place to do business but UK slips to ninth – report,2,2,2
2018-10-31,Waitrose magazine editor quits after joke about killing vegans,1,0,1
2018-10-31,EU prepares for a no-deal Brexit amid lack of progress on talks,1,1,2
2018-10-31,Crawshaw chain of butchers is put into administration,1,1,2
2018-10-31,Fastjet warns it could go bust within days,1,1,2
2018-10-31,Brutalist market: flats at London's Centre Point taken off market,1,1,2
2018-10-31,'It's great to be niche. It also sucks': inside the grind of queer publishing,2,2,2
